,cmap_name,ENTREZID,target
4436,ifosfamide,1557,CYP2C19
4437,nilutamide,1557,CYP2C19
4438,flutamide,1557,CYP2C19
4439,efavirenz,1557,CYP2C19
4440,pantoprazole,1557,CYP2C19
4441,cyclophosphamide,1557,CYP2C19
4442,voriconazole,1557,CYP2C19
4443,clomipramine,1557,CYP2C19
4444,cilostazol,1557,CYP2C19
4445,ritonavir,1557,CYP2C19
4446,phenytoin,1557,CYP2C19
4447,escitalopram,1557,CYP2C19
4448,imipramine,1557,CYP2C19
4449,doxazosin,1557,CYP2C19
4450,etravirine,1557,CYP2C19
4451,triptolide,1557,CYP2C19
4452,estradiol,1557,CYP2C19
4453,nabumetone,1557,CYP2C19
4454,ticlopidine,1557,CYP2C19
4455,vardenafil,1557,CYP2C19
4456,axitinib,1557,CYP2C19
4457,rifampicin,1557,CYP2C19
4458,telmisartan,1557,CYP2C19
4461,carisoprodol,1557,CYP2C19
4462,fluvoxamine,1557,CYP2C19
4464,fluoxetine,1557,CYP2C19
4465,nevirapine,1557,CYP2C19
4467,vemurafenib,1557,CYP2C19
4468,norketamine,1557,CYP2C19
4469,amoxicillin,1557,CYP2C19
4471,propranolol,1557,CYP2C19
4472,lansoprazole,1557,CYP2C19
4474,venlafaxine,1557,CYP2C19
4475,gefitinib,1557,CYP2C19
4476,selegiline,1557,CYP2C19
4477,topiramate,1557,CYP2C19
4478,oxymetazoline,1557,CYP2C19
4479,ketoconazole,1557,CYP2C19
4480,fenofibrate,1557,CYP2C19
4484,esomeprazole,1557,CYP2C19
4485,tiagabine,1557,CYP2C19
4487,formoterol,1557,CYP2C19
4489,isoniazid,1557,CYP2C19
4490,mephenytoin,1557,CYP2C19
4492,artemether,1557,CYP2C19
4493,omeprazole,1557,CYP2C19
4494,loratadine,1557,CYP2C19
4495,azelastine,1557,CYP2C19
4496,dosulepin,1557,CYP2C19
4499,warfarin,1557,CYP2C19
4500,celecoxib,1557,CYP2C19
4501,isotretinoin,1557,CYP2C19
4503,tofacitinib,1557,CYP2C19
4504,modafinil,1557,CYP2C19
4508,bicalutamide,1557,CYP2C19
4510,valdecoxib,1557,CYP2C19
4511,aprepitant,1557,CYP2C19
4512,leflunomide,1557,CYP2C19
4514,carvedilol,1557,CYP2C19
4515,sibutramine,1557,CYP2C19
4516,proguanil,1557,CYP2C19
4520,tolperisone,1557,CYP2C19
4525,moclobemide,1557,CYP2C19
4526,nortriptyline,1557,CYP2C19
4527,diazepam,1557,CYP2C19
4528,sertraline,1557,CYP2C19
4529,testosterone,1558,CYP2C8
4530,tolbutamide,1558,CYP2C8
4531,fenretinide,1558,CYP2C8
4534,diclofenac,1558,CYP2C8
4535,simvastatin,1558,CYP2C8
4536,sitagliptin,1558,CYP2C8
4537,mifepristone,1558,CYP2C8
4538,verapamil,1558,CYP2C8
4539,ibuprofen,1558,CYP2C8
4540,ritonavir,1558,CYP2C8
4541,alpha-estradiol,1558,CYP2C8
4542,gemfibrozil,1558,CYP2C8
4543,vardenafil,1558,CYP2C8
4544,loperamide,1558,CYP2C8
4545,amodiaquine,1558,CYP2C8
4546,pazopanib,1558,CYP2C8
4547,terbinafine,1558,CYP2C8
4548,rifapentine,1558,CYP2C8
4549,isotretinoin,1558,CYP2C8
4550,fluvastatin,1558,CYP2C8
4551,estradiol,1558,CYP2C8
4552,cisapride,1558,CYP2C8
4553,efavirenz,1558,CYP2C8
4554,rosiglitazone,1558,CYP2C8
4555,alitretinoin,1558,CYP2C8
4558,montelukast,1558,CYP2C8
4559,sorafenib,1558,CYP2C8
4560,pitavastatin,1558,CYP2C8
4561,warfarin,1558,CYP2C8
4562,danazol,1558,CYP2C8
4566,repaglinide,1558,CYP2C8
4568,torasemide,1558,CYP2C8
4569,paclitaxel,1558,CYP2C8
4570,cyclophosphamide,1558,CYP2C8
4573,amiodarone,1558,CYP2C8
4574,rifampicin,1558,CYP2C8
4575,treprostinil,1558,CYP2C8
4576,metronidazole,1558,CYP2C8
4578,isoniazid,1558,CYP2C8
4581,imatinib,1558,CYP2C8
4583,fenofibrate,1558,CYP2C8
4588,nilotinib,1558,CYP2C8
4590,ifosfamide,1558,CYP2C8
4596,brinzolamide,1558,CYP2C8
4598,cerivastatin,1558,CYP2C8
4600,olanzapine,1558,CYP2C8
4601,chloroquine,1558,CYP2C8
4602,quercetin,1558,CYP2C8
4603,voriconazole,1559,CYP2C9
4604,enilconazole,1559,CYP2C9
4605,nelfinavir,1559,CYP2C9
4607,tienilic-acid,1559,CYP2C9
4608,cyclophosphamide,1559,CYP2C9
4609,ritonavir,1559,CYP2C9
4611,etravirine,1559,CYP2C9
4612,rifapentine,1559,CYP2C9
4613,nevirapine,1559,CYP2C9
4614,ifosfamide,1559,CYP2C9
4616,efavirenz,1559,CYP2C9
4620,metronidazole,1559,CYP2C9
4621,SB-203580,1565,CYP2D6
4622,ondansetron,1565,CYP2D6
4623,quinidine,1565,CYP2D6
4624,ritonavir,1565,CYP2D6
4625,nelfinavir,1565,CYP2D6
4630,cyclophosphamide,1565,CYP2D6
4631,ML-3163,1565,CYP2D6
4632,tolperisone,1565,CYP2D6
4633,cinchonine,1565,CYP2D6
4634,nevirapine,1565,CYP2D6
4636,ICI-199441,1565,CYP2D6
4637,quinine,1565,CYP2D6
4638,GSK-1070916,1565,CYP2D6
4639,efavirenz,1565,CYP2D6
4640,alpha-estradiol,1571,CYP2E1
4641,phenethyl-isothiocyanate,1571,CYP2E1
4642,verapamil,1571,CYP2E1
4643,pazopanib,1571,CYP2E1
4644,memantine,1571,CYP2E1
4645,estradiol,1571,CYP2E1
4646,levonorgestrel,1571,CYP2E1
4647,nicotinamide,1571,CYP2E1
4648,isoniazid,1571,CYP2E1
4650,theophylline,1571,CYP2E1
4653,disulfiram,1571,CYP2E1
4654,ritonavir,1571,CYP2E1
4655,carvedilol,1571,CYP2E1
4656,etoposide,1571,CYP2E1
4659,mexiletine,1571,CYP2E1
4660,metronidazole,1571,CYP2E1
4661,norgestrel,1571,CYP2E1
4662,nabumetone,1571,CYP2E1
4666,skatole,1572,CYP2F1
4667,flunarizine,1573,CYP2J2
4669,albendazole,1573,CYP2J2
4670,enilconazole,1573,CYP2J2
4671,rivaroxaban,1573,CYP2J2
4672,telmisartan,1573,CYP2J2
4673,dolutegravir,1576,CYP3A4
4674,rifapentine,1576,CYP3A4
4675,myricetin,1576,CYP3A4
4676,nafcillin,1576,CYP3A4
4677,metronidazole,1576,CYP3A4
4678,SB-203580,1576,CYP3A4
4679,thiotepa,1576,CYP3A4
4680,curcumin,1576,CYP3A4
4681,dexamethasone,1576,CYP3A4
4682,efavirenz,1576,CYP3A4
4683,SKF-96365,1576,CYP3A4
4684,ritonavir,1576,CYP3A4
4685,pantoprazole,1576,CYP3A4
4686,verapamil,1576,CYP3A4
4688,nelfinavir,1576,CYP3A4
4689,deferasirox,1576,CYP3A4
4691,nefazodone,1576,CYP3A4
4692,bosentan,1576,CYP3A4
4694,ifosfamide,1576,CYP3A4
4695,vemurafenib,1576,CYP3A4
4696,simvastatin,1576,CYP3A4
4697,rifampicin,1576,CYP3A4
4698,clotrimazole,1576,CYP3A4
4699,enilconazole,1576,CYP3A4
4700,erythromycin,1576,CYP3A4
4701,phenytoin,1576,CYP3A4
4702,dapivirine,1576,CYP3A4
4703,carbamazepine,1576,CYP3A4
4705,cobicistat,1576,CYP3A4
4707,nateglinide,1576,CYP3A4
4710,nevirapine,1576,CYP3A4
4711,ML-3163,1576,CYP3A4
4712,delavirdine,1576,CYP3A4
4713,esomeprazole,1576,CYP3A4
4714,ambroxol,1576,CYP3A4
4715,oxcarbazepine,1576,CYP3A4
4717,rifabutin,1576,CYP3A4
4718,rifaximin,1576,CYP3A4
4719,indinavir,1576,CYP3A4
4720,erythromycin-ethylsuccinate,1576,CYP3A4
4721,saquinavir,1576,CYP3A4
4722,theophylline,1576,CYP3A4
4724,norketamine,1576,CYP3A4
4725,mitotane,1576,CYP3A4
4727,topiramate,1576,CYP3A4
4728,isoniazid,1576,CYP3A4
4729,arbidol,1576,CYP3A4
4730,cyclophosphamide,1576,CYP3A4
4734,darunavir,1576,CYP3A4
4737,etravirine,1576,CYP3A4
4742,simeprevir,1576,CYP3A4
4749,troglitazone,1576,CYP3A4
4750,voriconazole,1576,CYP3A4
4752,modafinil,1576,CYP3A4
4753,brivanib,1576,CYP3A4
4754,methoxsalen,1576,CYP3A4
4756,GSK-1070916,1576,CYP3A4
4757,rofecoxib,1576,CYP3A4
4759,BMS-536924,1576,CYP3A4
4760,erythromycin-estolate,1576,CYP3A4
4763,lansoprazole,1576,CYP3A4
4764,nifedipine,1577,CYP3A5
4765,thalidomide,1577,CYP3A5
4766,domperidone,1577,CYP3A5
4767,toremifene,1577,CYP3A5
4768,mibefradil,1577,CYP3A5
4769,fenretinide,1577,CYP3A5
4770,artemether,1577,CYP3A5
4771,teniposide,1577,CYP3A5
4772,triamcinolone,1577,CYP3A5
4773,simvastatin,1577,CYP3A5
4774,isotretinoin,1577,CYP3A5
4776,midazolam,1577,CYP3A5
4777,crizotinib,1577,CYP3A5
4778,calcitriol,1577,CYP3A5
4779,imatinib,1577,CYP3A5
4780,diltiazem,1577,CYP3A5
4781,tamoxifen,1577,CYP3A5
4782,testosterone,1577,CYP3A5
4784,efavirenz,1577,CYP3A5
4785,metronidazole,1577,CYP3A5
4786,oxcarbazepine,1577,CYP3A5
4787,lapatinib,1577,CYP3A5
4788,dexamethasone,1577,CYP3A5
4789,BRD-A41630653,1577,CYP3A5
4790,nisoldipine,1577,CYP3A5
4791,tacrolimus,1577,CYP3A5
4792,indinavir,1577,CYP3A5
4793,sorafenib,1577,CYP3A5
4794,everolimus,1577,CYP3A5
4796,fluticasone,1577,CYP3A5
4797,voriconazole,1577,CYP3A5
4798,ifosfamide,1577,CYP3A5
4799,vemurafenib,1577,CYP3A5
4800,axitinib,1577,CYP3A5
4804,nefazodone,1577,CYP3A5
4805,beclometasone,1577,CYP3A5
4806,estradiol,1577,CYP3A5
4807,norketamine,1577,CYP3A5
4812,cisapride,1577,CYP3A5
4813,cerivastatin,1577,CYP3A5
4815,cyclosporin-a,1577,CYP3A5
4816,cyclophosphamide,1577,CYP3A5
4818,risperidone,1577,CYP3A5
4819,alpha-estradiol,1577,CYP3A5
4822,budesonide,1577,CYP3A5
4823,guanfacine,1577,CYP3A5
4824,repaglinide,1577,CYP3A5
4825,ritonavir,1577,CYP3A5
4826,mifepristone,1577,CYP3A5
4829,enilconazole,1577,CYP3A5
4830,fluconazole,1577,CYP3A5
4832,atorvastatin,1577,CYP3A5
4833,nevirapine,1577,CYP3A5
4835,irinotecan,1577,CYP3A5
4836,rifampicin,1577,CYP3A5
4838,lovastatin,1577,CYP3A5
4839,alprazolam,1577,CYP3A5
4840,granisetron,1577,CYP3A5
4841,nelfinavir,1577,CYP3A5
4843,clopidogrel,1577,CYP3A5
4847,sibutramine,1577,CYP3A5
4848,dapivirine,1577,CYP3A5
4849,ketoconazole,1577,CYP3A5
4851,loratadine,1577,CYP3A5
4853,dolutegravir,1577,CYP3A5
4854,saquinavir,1577,CYP3A5
4857,maraviroc,1577,CYP3A5
4860,modafinil,1577,CYP3A5
4866,cilostazol,1577,CYP3A5
4868,benidipine,1577,CYP3A5
4870,phenylbutyrate,1577,CYP3A5
4872,argatroban,1577,CYP3A5
4873,etoposide,1577,CYP3A5
4874,alfacalcidol,1577,CYP3A5
4877,rivaroxaban,1577,CYP3A5
4880,lansoprazole,1577,CYP3A5
4887,verapamil,1577,CYP3A5
4888,itraconazole,1577,CYP3A5
4889,ondansetron,1577,CYP3A5
4892,eplerenone,1577,CYP3A5
4893,vardenafil,1577,CYP3A5
4895,mibefradil,1551,CYP3A7
4896,mifepristone,1551,CYP3A7
4897,metronidazole,1551,CYP3A7
4898,cyclosporin-a,1551,CYP3A7
4899,diltiazem,1551,CYP3A7
4900,cisapride,1551,CYP3A7
4901,dolutegravir,1551,CYP3A7
4902,ritonavir,1551,CYP3A7
4903,nelfinavir,1551,CYP3A7
4908,triamcinolone,1551,CYP3A7
4910,indinavir,1551,CYP3A7
4911,fluticasone,1551,CYP3A7
4912,estradiol,1551,CYP3A7
4913,verapamil,1551,CYP3A7
4915,cyclophosphamide,1551,CYP3A7
4916,ketoconazole,1551,CYP3A7
4917,haloperidol,1551,CYP3A7
4918,fluconazole,1551,CYP3A7
4921,budesonide,1551,CYP3A7
4925,ifosfamide,1551,CYP3A7
4929,tacrolimus,1551,CYP3A7
4931,alitretinoin,1551,CYP3A7
4934,alpha-estradiol,1551,CYP3A7
4936,itraconazole,1551,CYP3A7
4938,isotretinoin,1551,CYP3A7
4939,nefazodone,1551,CYP3A7
4941,midazolam,1551,CYP3A7
4949,warfarin,8529,CYP4F2
4951,deferiprone,8529,CYP4F2
4952,erythromycin-estolate,1595,CYP51A1
4953,clotrimazole,1595,CYP51A1
4954,econazole,1595,CYP51A1
4955,erythromycin-ethylsuccinate,1595,CYP51A1
4956,fluconazole,1595,CYP51A1
4960,itraconazole,1595,CYP51A1
4961,voriconazole,1595,CYP51A1
4963,ibudilast,10800,CYSLTR1
4964,pranlukast,10800,CYSLTR1
4965,zafirlukast,10800,CYSLTR1
4966,tomelukast,10800,CYSLTR1
4967,SR-2640,10800,CYSLTR1
4968,montelukast,10800,CYSLTR1
4970,cinalukast,10800,CYSLTR1
4977,pranlukast,57105,CYSLTR2
4978,zafirlukast,57105,CYSLTR2
4979,brefeldin-a,9266,CYTH2
4980,RHC-80267,747,DAGLA
4981,orlistat,747,DAGLA
4983,orlistat,221955,DAGLB
4984,RHC-80267,221955,DAGLB
4985,SEP-227900,1610,DAO
4986,staurosporine,1612,DAPK1
4988,disulfiram,1621,DBH
4989,tetrahydrobiopterin,1621,DBH
4990,dopamine,1621,DBH
4991,fusaric-acid,1621,DBH
4993,fludarabine,1633,DCK
4996,XMD-892,166614,DCLK2
4997,carbidopa,1644,DDC
4998,benserazide,1644,DDC
4999,methyldopa,1644,DDC
5002,ALW-II-49-7,780,DDR1
5003,dasatinib,780,DDR1
5004,ALW-II-38-3,780,DDR1
5005,imatinib,780,DDR1
5008,QL-XI-92,780,DDR1
5009,nilotinib,780,DDR1
5010,WZ-4-145,780,DDR1
5011,regorafenib,4921,DDR2
5012,tozasertib,4921,DDR2
5014,sorafenib,4921,DDR2
5029,pazopanib,4921,DDR2
5032,dasatinib,4921,DDR2
5035,nilotinib,4921,DDR2
5036,PF-04620110,8694,DGAT1
5037,niacin,84649,DGAT2
5038,R-59022,1606,DGKA
5041,pyrimethamine,1719,DHFR
5042,pralatrexate,1719,DHFR
5043,succinylsulfathiazole,1719,DHFR
5044,proguanil,1719,DHFR
5045,pemetrexed,1719,DHFR
5047,methotrexate,1719,DHFR
5050,dapsone,1719,DHFR
5054,pyrimethamine,573971,DHFRP1
5055,GANT-58,50846,DHH
5056,cyclopamine,50846,DHH
5057,SANT-1,50846,DHH
5058,purmorphamine,50846,DHH
5059,taladegib,50846,DHH
5060,GANT-61,50846,DHH
5062,SC-12267,1723,DHODH
5063,teriflunomide,1723,DHODH
5064,atovaquone,1723,DHODH
5065,leflunomide,1723,DHODH
5068,brequinar,1723,DHODH
5069,sulfaphenazole,1725,DHPS
5070,retinol,9249,DHRS3
5072,retinol,10901,DHRS4
5074,YK-4279,1660,DHX9
5077,propylthiouracil,1733,DIO1
5079,radicicol,1737,DLAT
5080,ataluren,1756,DMD
5083,bis-tyrphostin,1759,DNM1
5084,mdivi-1,1759,DNM1
5085,dynasore,1759,DNM1
5086,dynasore,10059,DNM1L
5087,dynasore,1785,DNM2
5088,triclabendazole,1786,DNMT1
5089,disulfiram,1786,DNMT1
5090,decitabine,1786,DNMT1
5091,procainamide,1786,DNMT1
5092,triclosan,1786,DNMT1
5093,azacitidine,1786,DNMT1
5095,RG-108,1786,DNMT1
5096,flucytosine,1786,DNMT1
5097,curcumin,1786,DNMT1
5101,zebularine,1786,DNMT1
5106,SGI-1027,1786,DNMT1
5107,SGI-1027,1788,DNMT3A
5108,SGI-1027,1789,DNMT3B
5109,curcumin,1789,DNMT3B
5110,EPZ-5676,84444,DOT1L
5112,cilastatin,1800,DPEP1
5117,diprotin-a,1803,DPP4
5118,saxagliptin,1803,DPP4
5119,sitagliptin,1803,DPP4
5120,atorvastatin,1803,DPP4
5125,teneligliptin,1803,DPP4
5127,trelagliptin,1803,DPP4
5130,PT-630,1803,DPP4
5132,vildagliptin,1803,DPP4
5133,linagliptin,1803,DPP4
5134,NVP-DPP728,1803,DPP4
5135,alogliptin,1803,DPP4
5136,capecitabine,1806,DPYD
5137,gimeracil,1806,DPYD
5138,fluorouracil,1806,DPYD
5140,dihydrexidine,1812,DRD1
5141,minaprine,1812,DRD1
5142,clozapine,1812,DRD1
5143,aripiprazole,1812,DRD1
5144,ecopipam,1812,DRD1
5145,SKF-83566,1812,DRD1
5146,dopamine,1812,DRD1
5147,SKF-81297,1812,DRD1
5148,imipramine,1812,DRD1
5149,loxapine,1812,DRD1
5150,cinnarizine,1812,DRD1
5151,L-stepholidine,1812,DRD1
5152,SCH-202676,1812,DRD1
5154,rotundine,1812,DRD1
5156,cabergoline,1812,DRD1
5158,ziprasidone,1812,DRD1
5159,risperidone,1812,DRD1
5160,promazine,1812,DRD1
5162,bromocriptine,1812,DRD1
5164,thioproperazine,1812,DRD1
5165,acepromazine,1812,DRD1
5167,thiothixene,1812,DRD1
5168,triflupromazine,1812,DRD1
5169,SK-383933,1812,DRD1
5171,SKF-77434,1812,DRD1
5172,thioridazine,1812,DRD1
5173,flupentixol,1812,DRD1
5174,olanzapine,1812,DRD1
5175,SKF-38393,1812,DRD1
5176,asenapine,1812,DRD1
5177,quinpirole,1812,DRD1
5180,fluphenazine,1812,DRD1
5183,iloperidone,1812,DRD1
5184,BRD-K67582595,1812,DRD1
5185,spiperone,1812,DRD1
5187,mirtazapine,1812,DRD1
5189,pergolide,1812,DRD1
5190,SCH-23390,1812,DRD1
5191,penfluridol,1812,DRD1
5193,prochlorperazine,1812,DRD1
5194,haloperidol,1812,DRD1
5195,mianserin,1812,DRD1
5196,BRD-K84421793,1812,DRD1
5199,fenoldopam,1812,DRD1
5200,ropinirole,1812,DRD1
5203,apomorphine,1812,DRD1
5204,diclofensine,1812,DRD1
5207,rotigotine,1812,DRD1
5208,levomepromazine,1812,DRD1
5210,amoxapine,1812,DRD1
5214,perphenazine,1812,DRD1
5219,trimipramine,1812,DRD1
5220,quetiapine,1812,DRD1
5222,lisuride,1812,DRD1
5226,ketanserin,1812,DRD1
5232,LE-300,1812,DRD1
5236,butaclamol,1812,DRD1
5237,thiethylperazine,1812,DRD1
5238,indolophenanthridine,1812,DRD1
5243,pramipexole,1812,DRD1
5251,boldine,1812,DRD1
5252,L-745870,1812,DRD1
5253,rotundine,1813,DRD2
5254,spiperone,1813,DRD2
5255,yohimbine,1813,DRD2
5256,pergolide,1813,DRD2
5257,L-stepholidine,1813,DRD2
5258,terguride,1813,DRD2
5259,doxepin,1813,DRD2
5260,imipramine,1813,DRD2
5261,fluspirilene,1813,DRD2
5262,clozapine,1813,DRD2
5263,LY-16350,1813,DRD2
5264,bromocriptine,1813,DRD2
5265,levomepromazine,1813,DRD2
5266,ecopipam,1813,DRD2
5267,metoclopramide,1813,DRD2
5269,minaprine,1813,DRD2
5270,maprotiline,1813,DRD2
5271,ergocornine,1813,DRD2
5272,levosulpiride,1813,DRD2
5273,amperozide,1813,DRD2
5274,piribedil,1813,DRD2
5275,talipexole,1813,DRD2
5276,droperidol,1813,DRD2
5277,promazine,1813,DRD2
5279,benperidol,1813,DRD2
5280,fluperlapine,1813,DRD2
5281,flupentixol,1813,DRD2
5282,trimethobenzamide,1813,DRD2
5283,cabergoline,1813,DRD2
5284,iloperidone,1813,DRD2
5285,dopamine,1813,DRD2
5286,ziprasidone,1813,DRD2
5287,dihydrexidine,1813,DRD2
5288,verapamil,1813,DRD2
5290,aripiprazole,1813,DRD2
5291,domperidone,1813,DRD2
5293,lurasidone,1813,DRD2
5295,olanzapine,1813,DRD2
5296,cinnarizine,1813,DRD2
5298,3'-fluorobenzylspiperone,1813,DRD2
5299,tetrabenazine,1813,DRD2
5301,loxapine,1813,DRD2
5302,quetiapine,1813,DRD2
5303,rotigotine,1813,DRD2
5304,sertindole,1813,DRD2
5305,trimipramine,1813,DRD2
5306,mesoridazine,1813,DRD2
5308,prochlorperazine,1813,DRD2
5309,thioridazine,1813,DRD2
5311,desmethylclozapine,1813,DRD2
5313,triflupromazine,1813,DRD2
5315,apomorphine,1813,DRD2
5317,molindone,1813,DRD2
5318,adoprazine,1813,DRD2
5319,thiethylperazine,1813,DRD2
5326,YM-09151-2,1813,DRD2
5327,SCH-202676,1813,DRD2
5328,itopride,1813,DRD2
5329,boldine,1813,DRD2
5331,ropinirole,1813,DRD2
5334,lisuride,1813,DRD2
5335,metergoline,1813,DRD2
5336,asenapine,1813,DRD2
5339,BRD-K67582595,1813,DRD2
5344,remoxipride,1813,DRD2
5345,cariprazine,1813,DRD2
5346,mianserin,1813,DRD2
5347,nemonapride,1813,DRD2
5353,risperidone,1813,DRD2
5354,raclopride,1813,DRD2
5355,L-745870,1813,DRD2
5357,clebopride,1813,DRD2
5359,alizapride,1813,DRD2
5362,acepromazine,1813,DRD2
5363,blonanserin,1813,DRD2
5365,amisulpride,1813,DRD2
5366,perphenazine,1813,DRD2
5367,mirtazapine,1813,DRD2
5368,sulpiride,1813,DRD2
5369,spiramide,1813,DRD2
5370,pimozide,1813,DRD2
5378,L-741626,1813,DRD2
5380,eticlopride,1813,DRD2
5381,perospirone,1813,DRD2
5383,S-14506,1813,DRD2
5386,melperone,1813,DRD2
5389,fluphenazine,1813,DRD2
5390,butaclamol,1813,DRD2
5396,carmoxirole,1813,DRD2
5397,penfluridol,1813,DRD2
5398,aniracetam,1813,DRD2
5399,desipramine,1813,DRD2
5400,amoxapine,1813,DRD2
5402,haloperidol,1813,DRD2
5405,brexpiprazole,1813,DRD2
5407,PD-168077,1813,DRD2
5410,nomifensine,1813,DRD2
5412,quinpirole,1813,DRD2
5413,salsolinol,1813,DRD2
5416,thiothixene,1813,DRD2
5418,nafadotride,1813,DRD2
5420,pipamperone,1813,DRD2
5424,nortriptyline,1813,DRD2
5428,pramipexole,1813,DRD2
5431,amantadine,1813,DRD2
5435,bromperidol,1813,DRD2
5439,memantine,1813,DRD2
5440,trifluoperazine,1813,DRD2
5453,thioproperazine,1813,DRD2
5455,bromopride,1813,DRD2
5458,tiapride,1813,DRD2
5466,buspirone,1813,DRD2
5473,azaperone,1813,DRD2
5477,domperidone,1814,DRD3
5478,dopamine,1814,DRD3
5479,rotundine,1814,DRD3
5480,LY-16350,1814,DRD3
5481,L-741742,1814,DRD3
5482,clozapine,1814,DRD3
5483,BP-897,1814,DRD3
5484,ziprasidone,1814,DRD3
5485,loxapine,1814,DRD3
5486,flupentixol,1814,DRD3
5487,raclopride,1814,DRD3
5489,nafadotride,1814,DRD3
5490,L-745870,1814,DRD3
5491,NGB-2904,1814,DRD3
5492,cabergoline,1814,DRD3
5493,yohimbine,1814,DRD3
5494,levosulpiride,1814,DRD3
5496,apomorphine,1814,DRD3
5497,iloperidone,1814,DRD3
5500,piribedil,1814,DRD3
5501,dihydrexidine,1814,DRD3
5502,risperidone,1814,DRD3
5503,levomepromazine,1814,DRD3
5504,desmethylclozapine,1814,DRD3
5505,bromocriptine,1814,DRD3
5508,sulpiride,1814,DRD3
5509,quinpirole,1814,DRD3
5511,spiperone,1814,DRD3
5513,mirtazapine,1814,DRD3
5514,olanzapine,1814,DRD3
5515,aripiprazole,1814,DRD3
5518,nemonapride,1814,DRD3
5519,perospirone,1814,DRD3
5521,lisuride,1814,DRD3
5523,rotigotine,1814,DRD3
5524,U-99194,1814,DRD3
5526,levodopa,1814,DRD3
5527,amisulpride,1814,DRD3
5530,pramipexole,1814,DRD3
5531,YM-09151-2,1814,DRD3
5532,eticlopride,1814,DRD3
5535,pimozide,1814,DRD3
5536,cariprazine,1814,DRD3
5537,mianserin,1814,DRD3
5542,pergolide,1814,DRD3
5548,GR-103691,1814,DRD3
5550,quetiapine,1814,DRD3
5551,promazine,1814,DRD3
5552,ropinirole,1814,DRD3
5554,amoxapine,1814,DRD3
5567,haloperidol,1814,DRD3
5568,prochlorperazine,1814,DRD3
5573,terguride,1814,DRD3
5574,remoxipride,1814,DRD3
5575,tiapride,1814,DRD3
5581,butaclamol,1814,DRD3
5583,azaperone,1814,DRD3
5586,L-741626,1814,DRD3
5587,L-750667,1815,DRD4
5588,spiperone,1815,DRD4
5589,cabergoline,1815,DRD4
5590,clozapine,1815,DRD4
5591,olanzapine,1815,DRD4
5592,bromocriptine,1815,DRD4
5593,amoxapine,1815,DRD4
5594,dopamine,1815,DRD4
5595,levomepromazine,1815,DRD4
5596,L-741742,1815,DRD4
5597,dihydrexidine,1815,DRD4
5598,risperidone,1815,DRD4
5599,fenoldopam,1815,DRD4
5600,fananserin,1815,DRD4
5602,thiethylperazine,1815,DRD4
5603,promazine,1815,DRD4
5607,loxapine,1815,DRD4
5609,Ro-10-5824,1815,DRD4
5610,aripiprazole,1815,DRD4
5611,rotigotine,1815,DRD4
5613,pergolide,1815,DRD4
5615,quetiapine,1815,DRD4
5616,haloperidol,1815,DRD4
5617,quinpirole,1815,DRD4
5618,nemonapride,1815,DRD4
5619,L-745870,1815,DRD4
5620,ziprasidone,1815,DRD4
5622,piribedil,1815,DRD4
5623,L-741626,1815,DRD4
5626,ropinirole,1815,DRD4
5628,lisuride,1815,DRD4
5629,iloperidone,1815,DRD4
5630,trifluoperazine,1815,DRD4
5632,eticlopride,1815,DRD4
5633,apomorphine,1815,DRD4
5639,pramipexole,1815,DRD4
5648,prochlorperazine,1815,DRD4
5649,remoxipride,1815,DRD4
5654,PD-168077,1815,DRD4
5655,terguride,1815,DRD4
5659,ABT-724,1815,DRD4
5662,perospirone,1815,DRD4
5666,dopamine,1816,DRD5
5667,dihydrexidine,1816,DRD5
5668,mirtazapine,1816,DRD5
5669,cabergoline,1816,DRD5
5670,rotigotine,1816,DRD5
5671,bromocriptine,1816,DRD5
5672,SKF-83566,1816,DRD5
5673,SK-383933,1816,DRD5
5674,mianserin,1816,DRD5
5675,molindone,1816,DRD5
5676,cinnarizine,1816,DRD5
5677,fenoldopam,1816,DRD5
5678,pergolide,1816,DRD5
5679,SKF-38393,1816,DRD5
5680,ecopipam,1816,DRD5
5681,flupentixol,1816,DRD5
5684,fluphenazine,1816,DRD5
5685,apomorphine,1816,DRD5
5686,SKF-81297,1816,DRD5
5688,SCH-23390,1816,DRD5
5689,haloperidol,1816,DRD5
5690,imipramine,1816,DRD5
5691,thioridazine,1816,DRD5
5692,ziprasidone,1816,DRD5
5693,LE-300,1816,DRD5
5695,loxapine,1816,DRD5
5696,aripiprazole,1816,DRD5
5701,ropinirole,1816,DRD5
5702,quetiapine,1816,DRD5
5707,lisuride,1816,DRD5
5708,levomepromazine,1816,DRD5
5711,pramipexole,1816,DRD5
5713,spiperone,1816,DRD5
5714,ketanserin,1816,DRD5
5718,olanzapine,1816,DRD5
5724,trimipramine,1816,DRD5
5725,clozapine,1816,DRD5
5727,BCI-hydrochloride,1843,DUSP1
5729,BCI-hydrochloride,1848,DUSP6
5731,BRD-K68783079,1859,DYRK1A
5732,ML-167,1859,DYRK1A
5734,BRD-K70693222,1859,DYRK1A
5736,BRD-K06217810,1859,DYRK1A
5737,BRD-K59222562,1859,DYRK1A
5738,BRD-A81377415,1859,DYRK1A
5742,TG-003,1859,DYRK1A
5746,ML-167,9149,DYRK1B
5747,BRD-K59222562,9149,DYRK1B
5748,BRD-K06217810,9149,DYRK1B
5751,BRD-A81377415,9149,DYRK1B
